STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 12:53,FM-15,FEW:02 20 BKN:07 80 OVC:08 120,5.00,VCTS:7 -RA:02 BR:1 |RA:61 |RA:61,72,22.2,71,21.9,71,21.7,97,9,110,,29.98,1,,30.01,0.10,30.01,,,,,,,,,,0535,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 12:57,FM-16,FEW:02 20 BKN:07 80 OVC:08 120,5.00,TS:7 -RA:02 |RA:61 TS:90 TS:92 |RA:61,72,22.2,72,22.2,72,22.2,100,6,090,,29.97,,,,0.01,30.00,,,,,,,,,,0535,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 13:00,FM-12,26,,||RA:61,72,22.2,71,21.9,71,21.7,97,9,110,,29.98,1,-0.01,30.01,,,,,,,,,,,,0535,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 13:53,FM-15,FEW:02 20 BKN:07 70 OVC:08 120,10.00,-RA:02 |RA:61 |RA:61,73,22.8,72,22.4,72,22.2,96,5,080,,29.96,,,29.99,0.10,29.99,,,,,,,,,,0535,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 14:53,FM-15,FEW:02 20 BKN:07 70 OVC:08 120,10.00,-RA:02 |RA:61 |RA:61,75,23.9,74,23.1,73,22.8,94,0,000,,29.94,,,29.97,0.01,29.97,,,,,,,,,,0535,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 15:53,FM-15,FEW:02 20 BKN:07 70 OVC:08 120,10.00,-RA:02 |RA:61 |RA:61,75,23.9,74,23.1,73,22.8,94,5,140,,29.95,5,,29.98,T,29.98,,,,,,,,,,0535,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 16:00,FM-12,26,,||RA:61,75,23.9,74,23.1,73,22.8,94,5,140,,29.95,5,+0.03,29.98,,,,,,,,,,,,0535,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 16:53,FM-15,FEW:02 20 BKN:07 65 OVC:08 120,10.00,,75,23.9,74,23.1,73,22.8,94,6,130,,29.94,,,29.97,T,29.97,,,,,,,,,,0535,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 17:53,FM-15,FEW:02 10 BKN:07 65 OVC:08 120,10.00,,75,23.9,74,23.1,73,22.8,94,6,140,,29.93,,,29.96,T,29.96,,,,,,,,,,0535,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 18:53,FM-15,FEW:02 10 BKN:07 60 OVC:08 110,10.00,-RA:02 |RA:61 |RA:61,75,23.9,73,22.8,72,22.2,90,7,080,,29.96,3,,29.99,T,29.99,,,,,,,,,,0535,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 19:00,FM-12,15,,||RA:61,75,23.9,73,22.8,72,22.2,90,7,080,,29.96,3,-0.01,29.99,,,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 19:53,FM-15,FEW:02 15 BKN:07 60 OVC:08 110,10.00,-RA:02 |RA:61 |RA:61,74,23.3,73,22.6,72,22.2,94,6,110,,29.96,,,29.99,T,29.99,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 20:53,FM-15,BKN:07 60 OVC:08 120,10.00,,74,23.3,73,23.0,73,22.8,97,3,100,,29.96,,,29.99,0.00,29.99,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 21:53,FM-15,SCT:04 100 OVC:08 120,10.00,,74,23.3,73,22.6,72,22.2,94,9,080,,29.97,3,,30.00,0.00,30.00,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 22:00,FM-12,,,,74,23.3,73,22.6,72,22.2,94,9,080,,29.97,3,-0.01,30.00,,,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 22:53,FM-15,FEW:02 80 BKN:07 100 OVC:08 120,10.00,,75,23.9,73,22.8,72,22.2,90,5,080,,29.98,,,30.01,0.00,30.01,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 23:53,FM-15,FEW:02 26 BKN:07 95 OVC:08 120,10.00,,75,23.9,74,23.1,73,22.8,94,8,100,,29.98,,,30.01,0.00,30.01,82,72,77,-3.2,,,,0,12,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-17 23:59,SOD,,,,,,,,,,,,,,,,,,,,82,72,77,-3.2,93,74,75,0,12,0534,1901,TS:03 RA:16 BR:13 FG:01,0.81,,,29.95,29.98,5.7,17,150,14,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 00:53,FM-15,FEW:02 12 BKN:07 95 BKN:07 120,10.00,,75,23.9,74,23.1,73,22.8,94,9,080,,29.94,8,,29.98,0.00,29.97,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 01:00,FM-12,15,,,75,23.9,74,23.1,73,22.8,94,9,080,,29.94,8,+0.02,29.98,,,78,74,76,-4.3,,,,0,11,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 01:53,FM-15,FEW:02 14 BKN:07 90 BKN:07 180,10.00,,75,23.9,74,23.1,73,22.8,94,8,100,,29.92,,,29.95,0.00,29.95,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 02:53,FM-15,SCT:04 14 SCT:04 100 BKN:07 200,10.00,,75,23.9,74,23.1,73,22.8,94,10,090,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 03:53,FM-15,FEW:02 12 FEW:02 200 BKN:07 250,10.00,,74,23.3,73,22.6,72,22.2,94,10,100,,29.92,5,,29.96,0.00,29.95,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 04:00,FM-12,15,,,74,23.3,73,22.6,72,22.2,94,10,100,,29.92,5,+0.02,29.96,,,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 04:53,FM-15,FEW:02 12 FEW:02 35 SCT:04 150,10.00,,73,22.8,72,22.4,72,22.2,96,5,130,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 05:03,FM-16,FEW:02 8 FEW:02 12 FEW:02 35,10.00,,73,22.8,72,22.4,72,22.2,96,3,120,,29.93,,,,,29.96,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 05:53,FM-15,FEW:02 8 FEW:02 12 FEW:02 90,10.00,,73,22.8,72,22.4,72,22.2,96,5,100,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 06:53,FM-15,FEW:02 15 FEW:02 70 FEW:02 150,10.00,,75,23.9,73,22.8,72,22.2,90,6,090,,29.94,3,,29.98,0.00,29.97,,,,,,,,,,0534,1901,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 07:00,FM-12,15,,,75,23.9,73,22.8,72,22.2,90,6,090,,29.94,3,-0.02,29.98,,,82,73,78,-2.3,,,,0,13,0534,1901,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 07:53,FM-15,FEW:02 20 FEW:02 80 BKN:07 250,10.00,,78,25.6,74,23.3,72,22.2,82,10,100,,29.95,,,29.98,0.00,29.98,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 08:47,FM-16,BKN:07 18 BKN:07 250,10.00,,81,27.0,75,24.2,73,23.0,79,9,130,,29.96,,,,,29.99,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 08:53,FM-15,BKN:07 18 BKN:07 250,10.00,,79,26.1,76,24.2,74,23.3,85,10,130,,29.96,,,30.00,0.00,29.99,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 09:51,FM-16,FEW:02 22 SCT:04 32 BKN:07 90,10.00,,81,27.0,75,23.8,72,22.0,74,10,150,,29.98,,,,,30.01,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 09:53,FM-15,FEW:02 22 SCT:04 32 BKN:07 90,10.00,,81,27.2,74,23.4,71,21.7,72,10,150,,29.98,1,,30.01,0.00,30.01,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 10:00,FM-12,26,,,81,27.2,74,23.4,71,21.7,72,10,150,,29.98,1,-0.02,30.01,,,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 10:53,FM-15,SCT:04 23 SCT:04 36 SCT:04 90,10.00,,82,27.8,76,24.3,73,22.8,74,7,140,,29.97,,,30.00,0.00,30.00,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 11:53,FM-15,SCT:04 26 SCT:04 70 BKN:07 85,10.00,,82,27.8,76,24.3,73,22.8,74,10,140,,29.95,,,29.99,0.00,29.98,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 12:53,FM-15,FEW:02 25 SCT:04 85 BKN:07 250,10.00,,83,28.3,76,24.5,73,22.8,72,10,110,,29.94,8,,29.97,0.00,29.97,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 13:00,FM-12,26,,,83,28.3,76,24.5,73,22.8,72,10,110,,29.94,8,+0.04,29.97,,,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 13:53,FM-15,FEW:02 25 SCT:04 85 BKN:07 250,10.00,,84,28.9,76,24.6,73,22.8,70,11,110,,29.92,,,29.95,0.00,29.95,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 14:53,FM-15,FEW:02 25 BKN:07 250,10.00,,85,29.4,77,25.1,74,23.3,70,9,150,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 15:53,FM-15,SCT:04 25 SCT:04 150 BKN:07 250,10.00,,82,27.8,76,24.3,73,22.8,74,11,VRB,,29.90,6,,29.93,0.00,29.93,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 16:00,FM-12,26,,,82,27.8,76,24.3,73,22.8,74,11,130,,29.90,6,+0.04,29.93,,,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 16:53,FM-15,SCT:04 20 SCT:04 90,10.00,,81,27.2,76,24.5,74,23.3,79,9,140,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 17:53,FM-15,FEW:02 20,10.00,,80,26.7,76,24.4,74,23.3,82,6,VRB,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 18:36,FM-16,BKN:07 19 BKN:07 150 OVC:08 210,10.00,,77,25.0,72,22.4,70,21.1,79,6,320,,29.94,,,,,29.97,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 18:53,FM-15,SCT:04 20 BKN:07 25 BKN:07 150,10.00,,77,25.0,72,22.4,70,21.1,79,0,000,,29.94,1,,29.97,0.00,29.97,,,,,,,,,,0534,1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 19:00,FM-16,SCT:04 22 BKN:07 50 OVC:08 210,10.00,,77,25.0,72,22.4,70,21.1,79,0,000,,29.93,1,-0.04,29.97,,29.96,,,,,,,,,,0534,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 19:53,FM-15,FEW:02 20 SCT:04 50 OVC:08 200,10.00,,78,25.6,74,23.3,72,22.2,82,0,000,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0534,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 20:53,FM-15,SCT:04 19 BKN:07 200,10.00,,79,26.1,76,24.6,75,23.9,88,5,150,,29.95,,,29.98,0.00,29.98,,,,,,,,,,0534,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 21:53,FM-15,FEW:02 23 FEW:02 30 BKN:07 200,10.00,,78,25.6,76,24.4,75,23.9,90,7,130,,29.98,3,,30.01,0.00,30.01,,,,,,,,,,0534,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 22:00,FM-12,26,,,78,25.6,76,24.4,75,23.9,90,7,130,,29.98,3,-0.04,30.01,,,,,,,,,,,,0534,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 22:53,FM-15,FEW:02 20 FEW:02 45,10.00,,78,25.6,76,24.4,75,23.9,90,3,130,,29.98,,,30.02,0.00,30.01,,,,,,,,,,0534,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 23:49,FM-16,BKN:07 20 BKN:07 34 BKN:07 200,10.00,,79,26.0,76,24.6,75,24.0,89,3,130,,29.98,,,,,30.01,,,,,,,,,,0534,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 23:53,FM-15,BKN:07 20 BKN:07 34 BKN:07 200,10.00,,78,25.6,76,24.4,75,23.9,90,8,140,,29.98,,,30.01,0.00,30.01,85,73,79,-1.3,,,,0,14,0534,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-18 23:59,SOD,,,,,,,,,,,,,,,,,,,,85,73,79,-1.3,83,73,75,0,14,0534,1902,,0.00,,,29.94,29.97,7.6,21,140,15,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-19 00:48,FM-16,SCT:04 20 BKN:07 34 OVC:08 50,7.00,-RA:02 |RA:61 |RA:61,73,23.0,73,22.8,73,23.0,100,6,160,,29.97,,,,0.04,30.00,,,,,,,,,,0534,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-19 00:53,FM-15,SCT:04 20 BKN:07 34 OVC:08 50,7.00,-RA:02 |RA:61 |RA:61,73,22.8,73,22.8,73,22.8,100,3,190,,29.97,8,,30.00,0.05,30.00,,,,,,,,,,0534,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:12839,MIAMI INTERNATIONAL AIRPORT FL US,8.8,25.7881,-80.3169,2018-05-19 01:00,FM-12,26,,||RA:61,73,22.8,73,22.8,73,22.8,100,3,190,,29.97,8,+0.01,30.00,,,79,73,76,-4.4,,,,0,11,0534,1902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
